KOATUU_2020,EDRPOU,year
6810100000,01546706,2018
6810100000,01546706,2019
6810100000,01546706,2020
6810100000,38171258,2020
6810100000,38171258,2021
6810100000,38171258,2022
6810100000,38171258,2023
6810100000,02214857,2022
6810100000,02214857,2023
6810100000,33456199,2018
6810100000,33456199,2019
6810400000,42833221,2021
6810400000,42833221,2022
6810400000,42833221,2020
6810400000,44513065,2022
6810400000,00729020,2022
6810400000,33880119,2022
6810400000,33880119,2023
6810400000,33880119,2021
6810400000,00729020,2023
6810400000,44513065,2023
6810400000,21319289,2018
6810400000,21319289,2019
6810400000,21319289,2020
6810400000,21319289,2021
6810400000,21319289,2022
6810400000,00284049,2018
6810400000,00284049,2019
6810400000,00284049,2020
6810400000,00284049,2021
6810400000,00284049,2022
6810400000,21319289,2023
6810400000,02214567,2023
6810400000,22771057,2016
6810400000,22771057,2017
6810400000,22783959,2016
6810400000,22783959,2017
6810400000,22783959,2018
6810400000,22783959,2019
6810400000,22783959,2020
6810400000,22783959,2021
6810400000,22783959,2022
6810400000,22783899,2016
6810400000,22783899,2017
6810400000,22783899,2018
6810400000,22783899,2019
6810400000,22783899,2020
6810400000,22783899,2021
6810400000,22783899,2022
6810400000,22784048,2016
6810400000,22784048,2017
6810400000,22784048,2018
6810400000,22784048,2019
6810400000,22784048,2020
6810400000,22784048,2021
6810400000,22784048,2022
6810400000,22783994,2016
6810400000,22783994,2017
6810400000,22783994,2019
6810400000,22783994,2020
6810400000,22783994,2021
6810400000,22783994,2022
6810400000,22783971,2016
6810400000,22783971,2017
6810400000,22783971,2018
6810400000,22783971,2019
6810400000,22783971,2020
6810400000,22783971,2021
6810400000,22783971,2022
6810400000,22784054,2017
6810400000,22784054,2018
6810400000,22784054,2020
6810400000,22784054,2021
6810400000,22784054,2022
6810400000,22784060,2017
6810400000,22784060,2018
6810400000,22784060,2019
6810400000,22784060,2020
6810400000,22784060,2021
6810400000,22784060,2022
6810400000,22784031,2017
6810400000,22784031,2018
6810400000,22784031,2019
6810400000,22784031,2020
6810400000,22784031,2021
6810400000,22784031,2022
6810400000,22783965,2018
6810400000,22783965,2019
6810400000,22783965,2020
6810400000,22783965,2022
6810400000,23827908,2020
6810400000,23827908,2021
6810400000,23827908,2022
6810400000,23827908,2023
6810400000,23827908,2017
6810400000,23827908,2018
6810400000,23827908,2019
6810400000,23827908,2016
6810400000,22783882,2016
6810400000,22783882,2017
6810400000,22783882,2018
6810400000,22783882,2019
6810400000,22783882,2020
6810400000,22783882,2021
6810400000,22783882,2022
6810400000,22784025,2017
6810400000,22784025,2018
6810400000,22784025,2020
6810400000,22784025,2021
6810400000,23836149,2017
6810400000,23836149,2018
6810400000,35023972,2018
6810400000,35023972,2019
6810400000,02010959,2018
6810400000,02010959,2019
6810400000,00729020,2018
6810400000,01276000,2019
6810400000,01276000,2020
6810400000,01276000,2021
6810400000,01276000,2018
6810400000,02214863,2018
6810400000,02214863,2019
6810400000,02214863,2020
6810400000,02214863,2021
6810400000,33880119,2018
6810400000,33880119,2019
6810400000,33880119,2020
6810400000,22783936,2017
6810400000,22783936,2018
6810400000,22783936,2019
6810400000,22783936,2020
6810400000,22783936,2021
6810400000,22783936,2022
6810400000,22783936,2023
6810400000,23836149,2019
6810400000,23836149,2020
6810400000,23836149,2021
6810400000,23836149,2022
6810400000,23836149,2023
6810400000,22783936,2016
6810400000,25921037,2016
6810400000,25921037,2017
6810400000,25921037,2018
6810400000,25921037,2019
6810400000,25921037,2020
6810400000,25921037,2021
6810400000,25921037,2022
6810400000,25921037,2023
6810400000,02010959,2020
6810400000,02010959,2021
6810400000,02010959,2022
6810400000,22783913,2016
6810400000,22783913,2017
6810400000,22783913,2018
6810400000,22783913,2019
6810400000,22783913,2020
6810400000,22783913,2021
6810400000,22783913,2022
6810400000,39362866,2016
6810400000,39362866,2017
6810400000,39362866,2018
6810400000,39362866,2019
6810400000,39362866,2020
6810400000,39362866,2021
6810400000,39362866,2022
6810400000,22784060,2016
6810400000,22784031,2016
6810400000,37050130,2016
6810400000,37050130,2017
6810400000,37050130,2018
6810400000,37050130,2019
6810400000,37050130,2020
6810400000,37050130,2021
6810400000,37050130,2022
6810400000,22783965,2016
6810400000,22783965,2017
6810400000,23838786,2016
6810400000,23838786,2017
6810400000,23838786,2018
6810400000,23838786,2019
6810400000,23838786,2020
6810400000,23838786,2021
6810400000,23838786,2022
6810400000,01276000,2022
6810400000,02214863,2022
6810400000,02214863,2023
6810400000,22784025,2023
6810400000,22783959,2023
6810400000,22783899,2023
6810400000,22783913,2023
6810400000,39362866,2023
6810400000,22784048,2023
6810400000,22784060,2023
6810400000,22784031,2023
6810400000,37050130,2023
6810400000,22783882,2023
6810400000,22783994,2023
6810400000,22783971,2023
6810400000,22783965,2023
6810400000,23838786,2023
6810400000,02010959,2023
6810400000,01276000,2023
6810400000,00284049,2023
6810400000,00729020,2019
6810400000,00729020,2020
6810400000,00729020,2021
6810400000,03191615,2018
6810400000,03191615,2019
6810400000,03191615,2020
6810400000,03191615,2021
6810400000,30064477,2016
6810400000,30064477,2017
6810400000,30064477,2018
6810400000,30064477,2019
6810400000,30064477,2020
6810400000,30064477,2021
6810400000,30064477,2022
6810400000,42833221,2023
6810400000,30064477,2023
6810500000,21340154,2016
6810500000,21340154,2017
6810500000,21340154,2018
6810500000,21340154,2019
6810500000,21340154,2020
6810500000,21340154,2021
6810500000,21340154,2022
6810500000,21340160,2016
6810500000,21340160,2017
6810500000,21340160,2018
6810500000,21340160,2019
6810500000,21340160,2020
6810500000,21340160,2021
6810500000,21340160,2022
6810500000,26158477,2016
6810500000,26158477,2017
6810500000,26158477,2018
6810500000,26158477,2019
6810500000,26158477,2020
6810500000,26158477,2021
6810500000,26158477,2022
6810500000,21340154,2023
6810500000,21340160,2023
6810500000,21340148,2023
6810500000,26158477,2023
6810500000,21340148,2016
6810500000,21340148,2017
6810500000,21340148,2018
6810500000,21340148,2019
6810500000,21340148,2020
6810500000,21340148,2021
6810500000,21340148,2022
6810500000,03072572,2018
6810500000,03072572,2019
6810500000,03072572,2020
6810500000,03072572,2021
6810500000,03072572,2022
6810500000,03072572,2023
6810590002,25908367,2023
6810590002,25908367,2020
6810590002,25908367,2021
6810590002,25908367,2019
6810590002,25908367,2022
6810590002,25908367,2016
6810590002,25908367,2017
6810590002,25908367,2018
6810600000,33774370,2018
6810600000,33774370,2019
6810600000,33774370,2020
6810600000,33774370,2021
6810600000,33774370,2022
6810600000,33774370,2023
6810600000,26514222,2016
6810600000,26514222,2017
6810600000,26514222,2018
6810600000,26514222,2019
6810600000,26514222,2020
6810600000,26514222,2021
6810600000,26514222,2022
6810600000,26496518,2017
6810600000,26496518,2018
6810600000,26496518,2019
6810600000,26496518,2020
6810600000,26496518,2016
6810600000,26514587,2016
6810600000,26514587,2017
6810600000,26514587,2018
6810600000,26514587,2019
6810600000,26514587,2020
6810600000,26432033,2017
6810600000,26432033,2018
6810600000,26432033,2019
6810600000,26432033,2020
6810600000,26432033,2016
6810600000,26494850,2016
6810600000,26494850,2017
6810600000,26494850,2018
6810600000,26037851,2023
6810600000,26037851,2017
6810600000,26037851,2018
6810600000,26037851,2019
6810600000,26037851,2020
6810600000,26037851,2021
6810600000,26037851,2022
6810600000,26037851,2016
6810600000,26432197,2016
6810600000,26432197,2017
6810600000,26432197,2018
6810600000,26432197,2019
6810600000,26432197,2020
6810600000,23563740,2019
6810600000,23563740,2020
6810600000,23563740,2021
6810600000,23563740,2022
6810600000,23563740,2023
6810600000,33774386,2016
6810600000,33774386,2017
6810600000,33774386,2018
6810600000,33774386,2019
6810600000,33774386,2023
6810600000,33774386,2020
6810600000,33774386,2021
6810600000,33774386,2022
6810600000,23563740,2016
6810600000,23563740,2017
6810600000,23563740,2018
6810600000,26514222,2023
6810700000,34363226,2023
6810700000,22987484,2023
6810700000,23562723,2023
6810700000,38281928,2016
6810700000,38281928,2017
6810700000,38281928,2018
6810700000,38281928,2019
6810700000,38281928,2020
6810700000,38281928,2021
6810700000,38281928,2022
6810700000,22987484,2017
6810700000,22987484,2018
6810700000,22987484,2019
6810700000,22987484,2020
6810700000,22987484,2021
6810700000,22987126,2016
6810700000,22987126,2017
6810700000,22987126,2018
6810700000,22987126,2019
6810700000,22987126,2020
6810700000,22987126,2021
6810700000,22786917,2016
6810700000,22786917,2017
6810700000,22786917,2018
6810700000,22786917,2019
6810700000,22786917,2020
6810700000,22786917,2021
6810700000,38281844,2016
6810700000,38281844,2017
6810700000,38281844,2018
6810700000,38281844,2019
6810700000,38281844,2020
6810700000,38281844,2021
6810700000,38281844,2022
6810700000,38281844,2023
6810700000,38281928,2023
6810700000,22786946,2016
6810700000,22786946,2017
6810700000,22786946,2018
6810700000,22786946,2019
6810700000,22786946,2020
6810700000,22786946,2021
6810700000,22786946,2022
6810700000,22786946,2023
6810700000,23562723,2016
6810700000,23562723,2017
6810700000,23562723,2018
6810700000,23562723,2019
6810700000,23562723,2020
6810700000,02030620,2018
6810700000,02030620,2019
6810700000,34363226,2018
6810700000,34363226,2019
6810700000,34363226,2020
6810700000,34363226,2021
6810700000,34363226,2022
6810700000,02030620,2020
6810700000,02030620,2021
6810700000,02030620,2022
6810700000,02030620,2023
6810700000,22786937,2016
6810700000,22786937,2017
6810700000,22786937,2018
6810700000,22786937,2019
6810700000,22786937,2020
6810700000,22786937,2021
6810700000,22786937,2022
6810700000,22786937,2023
6810700000,22989282,2016
6810700000,22989282,2017
6810700000,22989282,2018
6810700000,22989282,2019
6810700000,22989282,2020
6810700000,22989282,2021
6810700000,22989282,2022
6810700000,22989282,2023
6810700000,22786998,2016
6810700000,22786998,2017
6810700000,22786998,2018
6810700000,22786998,2019
6810700000,22786998,2020
6810700000,22786998,2021
6810700000,22786998,2022
6810700000,22786998,2023
6810700000,05537727,2018
6810700000,05537727,2019
6810700000,05537727,2020
6810700000,05537727,2021
6810700000,05537727,2022
6810700000,05537727,2023
6810800000,02548498,2022
6810800000,02548498,2023
6810800000,23836528,2016
6810800000,23836528,2017
6810800000,23836528,2018
6810800000,23836528,2019
6810800000,23836528,2020
6810800000,23836528,2021
6810800000,23836528,2022
6810800000,23836528,2023
6810800000,21334828,2016
6810800000,21334828,2017
6810800000,21334828,2018
6810800000,21334828,2019
6810800000,21334828,2020
6810800000,21334828,2021
6810800000,21334828,2022
6810800000,21334828,2023
6810800000,21333817,2016
6810800000,21333817,2017
6810800000,21333817,2018
6810800000,21333817,2019
6810800000,21333817,2020
6810800000,21333817,2021
6810800000,21333817,2022
6810800000,21333817,2023
6810800000,26215933,2016
6810800000,26215933,2017
6810800000,26215933,2018
6810800000,26215933,2019
6810800000,26215933,2020
6810800000,26215933,2021
6810800000,26215933,2022
6810800000,26215933,2023
6810800000,23836095,2016
6810800000,23836095,2017
6810800000,23836095,2018
6810800000,23836095,2019
6810800000,23836095,2020
6810800000,23836095,2021
6810800000,23836095,2022
6810800000,23836095,2023
6810800000,22764100,2016
6810800000,22764100,2017
6810800000,22764100,2018
6810800000,22764100,2019
6810800000,22764100,2020
6810800000,22764100,2021
6810800000,22764100,2022
6810800000,22764100,2023
6810800000,02548498,2021
6810800000,22764956,2016
6810800000,22764956,2017
6810800000,22764956,2018
6810800000,22764956,2019
6810800000,22764956,2020
6810800000,22764956,2021
6810800000,22764956,2022
6810800000,22764956,2023
6810800000,21348121,2016
6810800000,21348121,2017
6810800000,21348121,2018
6810800000,21348121,2019
6810800000,21348121,2020
6810800000,21348121,2021
6810800000,21348121,2022
6810800000,21348121,2023
6810800000,02548498,2018
6810800000,02548498,2019
6810800000,02548498,2020
6820355100,22987107,2023
6820355100,22987107,2019
6820355100,22987107,2020
6820355100,22987107,2016
6820355100,22987107,2017
6820355100,22987107,2018
6820355100,22987107,2021
6820355100,22987107,2022
6820355600,23564981,2016
6820355600,23564981,2017
6820355600,23564981,2018
6820355600,23564981,2019
6820355600,23564981,2020
6820355600,23564981,2021
6820355600,23564981,2022
6820355600,23564981,2023
6820380301,25908278,2016
6820380301,25908278,2017
6820380301,25908278,2018
6820380301,25908278,2019
6820380301,25908278,2021
6820380301,25908278,2023
6820381001,23566098,2016
6820381001,23566098,2017
6820381001,23566098,2018
6820381001,23566098,2019
6820381001,23566098,2020
6820381501,25994326,2016
6820381501,25994326,2017
6820381501,25994326,2018
6820381501,25994326,2019
6820381501,25994326,2020
6820381501,25994326,2021
6820381501,25994326,2022
6820381501,25994326,2023
6820383001,25571689,2020
6820383501,25994310,2016
6820383501,25994310,2017
6820383501,25994310,2018
6820383501,25994310,2019
6820383501,25994310,2020
6820383501,25994310,2021
6820383501,25994310,2022
6820383501,25994310,2023
6820384501,25994289,2016
6820384501,25994289,2017
6820384501,25994289,2018
6820384501,25994289,2019
6820384501,25994289,2020
6820384501,25994289,2021
6820384501,25994289,2023
6820385501,25908255,2016
6820385501,25908255,2017
6820385501,25908255,2018
6820385501,25908255,2019
6820385501,25908255,2021
6820385501,25908255,2022
6820387001,25994409,2016
6820387001,25994409,2017
6820387001,25994409,2018
6820387001,25994409,2019
6820387001,25994409,2020
6820387001,25994409,2022
6820388007,25994266,2016
6820388007,25994266,2017
6820388007,25994266,2018
6820388007,25994266,2019
6820388007,25994266,2020
6820388007,25994266,2021
6820388501,25994415,2016
6820388501,25994415,2018
6820388501,25994415,2019
6820388501,25994415,2020
6820388501,25994415,2021
6820388501,25994415,2022
6820388501,25994415,2023
6820389001,23827481,2016
6820389001,23827481,2017
6820389001,23827481,2018
6820389001,23827481,2019
6820389001,23827481,2020
6820389001,23827481,2021
6820389001,23827481,2022
6820389001,23827481,2023
6820389501,25994390,2016
6820389501,25994390,2017
6820389501,25994390,2018
6820389501,25994390,2019
6820389501,25994390,2020
6820389501,25994390,2021
6820389501,25994390,2023
6820655100,23564455,2019
6820655100,23564455,2020
6820655100,23564455,2021
6820655100,23564455,2022
6820655100,23564455,2023
6820655100,23564455,2016
6820655100,23564455,2017
6820655100,23564455,2018
6820682501,22768753,2021
6820682501,22768753,2022
6820682501,22768753,2023
6820682501,22768753,2016
6820682501,22768753,2017
6820682501,22768753,2018
6820682501,22768753,2019
6820682501,22768753,2020
6820683001,22779142,2016
6820683001,22779142,2017
6820683001,22779142,2018
6820683001,22779142,2019
6820683001,22779142,2020
6820683001,22779142,2021
6820683001,22779142,2022
6820683001,22779142,2023
6820683501,23564260,2022
6820683501,23564260,2023
6820683501,23564260,2016
6820683501,23564260,2017
6820683501,23564260,2018
6820683501,23564260,2019
6820683501,23564260,2020
6820683501,23564260,2021
6820684501,25961344,2016
6820684501,25961344,2017
6820684501,25961344,2018
6820684501,25961344,2020
6820684501,25961344,2021
6820684501,25961344,2022
6820684501,25961344,2023
6820685501,25978149,2016
6820685501,25978149,2017
6820685501,25978149,2018
6820685501,25978149,2019
6820685501,25978149,2020
6820685501,25978149,2021
6820685501,25978149,2023
6820686001,21335035,2021
6820686001,21335035,2022
6820686001,21335035,2023
6820686001,21335035,2016
6820686001,21335035,2017
6820686001,21335035,2018
6820686001,21335035,2019
6820686001,21335035,2020
6820686501,22775765,2016
6820686501,22775765,2017
6820686501,22775765,2018
6820686501,22775765,2019
6820686701,25961841,2016
6820686701,25961841,2017
6820686701,25961841,2018
6820686701,25961841,2019
6820686701,25961841,2020
6820686701,25961841,2021
6820686701,25961841,2022
6820686701,25961841,2023
6820910100,26380846,2023
6820910100,26496263,2016
6820910100,26496263,2017
6820910100,26496263,2018
6820910100,26496263,2019
6820910100,26496263,2020
6820910100,26496263,2021
6820910100,26496263,2022
6820910100,26496263,2023
6820910100,06722214,2016
6820910100,06722214,2017
6820910100,06722214,2018
6820910100,06722214,2019
6820910100,06722214,2020
6820910100,06722214,2021
6820910100,06722214,2022
6820910100,06722214,2023
6820910100,06722024,2016
6820910100,06722024,2017
6820910100,06722024,2018
6820910100,06722024,2019
6820910100,06722024,2020
6820910100,06722024,2021
6820910100,06722024,2022
6820910100,06722024,2023
6820910100,36533946,2018
6820910100,36533946,2019
6820910100,36533946,2020
6820910100,36533946,2021
6820910100,36533946,2022
6820910100,36533946,2023
6820910102,26496487,2016
6820910102,41679764,2023
6820910102,41679764,2018
6820910102,41679764,2019
6820910102,41679764,2020
6820910102,41679764,2021
6820910102,41679764,2022
6820910114,26496180,2016
6820910114,26496180,2017
6820910114,41656967,2019
6820910114,41656967,2020
6820910115,22987703,2016
6820910115,22987703,2017
6820910115,22987703,2019
6820910122,26496033,2016
6820910122,26496033,2017
6820910122,26496033,2018
6820910122,26496033,2019
6820910122,26496033,2020
6820910122,26496033,2021
6820910122,26496033,2022
6820910122,26496033,2023
6820910129,26496493,2016
6820910129,26496493,2017
6820910129,26496493,2018
6820910129,26496493,2019
6820910129,26496493,2020
6820910129,26496493,2021
6820910129,26496493,2022
6820910129,26496493,2023
6820910137,26496205,2016
6820910137,26496205,2017
6820910137,26496205,2018
6820910137,26496205,2019
6820910137,26496205,2020
6820910137,26496205,2021
6820910137,26496205,2022
6820910137,26496205,2023
6820910138,26496275,2016
6820910138,26496275,2017
6820910138,26496275,2018
6820910138,26496275,2019
6820910138,26496275,2020
6820910138,26496275,2021
6820910138,26496275,2022
6820910138,26496275,2023
6820910141,26496441,2016
6820910141,26496441,2017
6820910141,41679984,2018
6820910141,41679984,2019
6820910141,41679984,2021
6820910141,41679984,2022
6820910141,41679984,2023
6820910142,41678975,2016
6820910142,41678975,2017
6820910142,41678975,2018
6820910142,41678975,2019
6820910142,41678975,2020
6820910142,41678975,2021
6820910142,41678975,2022
6820910142,41678975,2023
6820955300,26380603,2016
6820955300,26380603,2017
6820955300,26380603,2018
6820955300,26380603,2019
6820955300,26380603,2020
6820955300,26380603,2021
6820955300,26380603,2022
6820955300,26380603,2023
6820955304,25889457,2016
6820955304,25889457,2017
6820955304,25889457,2018
6820955304,25889457,2019
6820955304,25889457,2021
6820955304,25889457,2022
6820955307,26496062,2017
6820955314,26496056,2016
6820955314,26496056,2017
6820955314,26496056,2018
6820955314,26496056,2019
6820955314,26496056,2020
6820955314,26496056,2021
6820955314,26496056,2022
6820955314,26496056,2023
6820955700,26496151,2016
6820955700,26496151,2017
6820955700,26496151,2018
6820955700,26496151,2019
6820955700,26496151,2020
6820955700,26496151,2021
6820955700,26496151,2022
6820955700,26496151,2023
6820955704,26496116,2016
6820955704,26496116,2017
6820955704,26496116,2018
6820955704,26496116,2019
6820955704,26496116,2020
6820955704,26496116,2021
6820955704,26496116,2022
6820955704,26496116,2023
6820984001,26496398,2016
6820984001,26496398,2017
6820984001,26496398,2018
6820984001,26496398,2019
6820984001,26496398,2023
6820984001,26496398,2020
6820984001,26496398,2021
6820984001,26496398,2022
6821210100,26494583,2016
6821210100,26494583,2017
6821210100,26494583,2018
6821210100,26293637,2016
6821210100,26293637,2017
6821210100,26293637,2018
6821210100,22777479,2019
6821210100,22777479,2020
6821210100,22777479,2021
6821210100,22777479,2022
6821210100,22777479,2023
6821210100,26432412,2019
6821210100,26293637,2022
6821210100,26293637,2023
6821210100,26293637,2021
6821210100,26432435,2019
6821210100,26432435,2020
6821210100,26432435,2021
6821210100,26432435,2022
6821210100,26293637,2019
6821210100,26293637,2020
6821210100,26432412,2016
6821210100,26432412,2017
6821210100,26432412,2018
6821210100,26432435,2016
6821210100,26432435,2017
6821210100,26432435,2018
6821210100,26432412,2020
6821210100,26432412,2021
6821210100,26432412,2022
6821210100,26432412,2023
6821210100,26432435,2023
6821210105,22765542,2016
6821210105,22765542,2017
6821210105,22765542,2018
6821210105,22765542,2019
6821210105,22765542,2020
6821210105,22765542,2021
6821210105,22765542,2022
6821210105,22765542,2023
6821210106,26494703,2016
6821210106,26494703,2017
6821210106,26494703,2018
6821210106,26494703,2019
6821210106,26494703,2020
6821210106,26494703,2021
6821210106,26494703,2022
6821210106,26494703,2023
6821210109,26432331,2016
6821210109,26432331,2017
6821210109,26432331,2018
6821210109,26432331,2019
6821210109,26432331,2020
6821210109,26432331,2021
6821210109,26432331,2022
6821210109,26432331,2023
6821210114,26432381,2019
6821210114,26432381,2020
6821210114,26432381,2021
6821210114,26432381,2022
6821210114,26432381,2023
6821210114,26432381,2016
6821210114,26432381,2017
6821210114,26432381,2018
6821210127,26432346,2016
6821210127,26432346,2017
6821210127,26432346,2018
6821210135,26494672,2016
6821210135,26494672,2017
6821210135,26494672,2018
6821210136,43408670,2016
6821210138,26494655,2016
6821210138,26494655,2017
6821210138,26494655,2018
6821210138,26494655,2019
6821210138,26494655,2020
6821210138,26494655,2021
6821210138,26494655,2022
6821210138,26494655,2023
6821255500,26432375,2016
6821255500,26432375,2017
6821255500,26432375,2018
6821255500,26432375,2019
6821255500,26432375,2020
6821255500,26432375,2021
6821255500,26432375,2022
6821255500,26432375,2023
6821255502,40985809,2017
6821255502,40985809,2018
6821255502,40985809,2020
6821255502,40985809,2021
6821255504,25978250,2016
6821255504,25978250,2017
6821255504,25978250,2018
6821255504,25978250,2019
6821255504,25978250,2020
6821255504,25978250,2021
6821255504,25978250,2022
6821280401,26432369,2016
6821280401,26432369,2017
6821280401,26432369,2019
6821280401,26432369,2020
6821280401,26432369,2021
6821280701,26494695,2017
6821284201,26432406,2017
6821284201,26432406,2018
6821284201,26432406,2019
6821284201,26432406,2020
6821284501,05537756,2018
6821284501,05537756,2019
6821284501,05537756,2020
6821284501,05537756,2021
6821284501,26494620,2016
6821284501,26494620,2017
6821284501,26494620,2018
6821284501,26494620,2019
6821284501,26494620,2020
6821284501,26494620,2021
6821284501,26494620,2022
6821284501,26494620,2023
6821285201,26494577,2016
6821285201,26494577,2017
6821285201,26494577,2018
6821285201,26494577,2020
6821288601,26494710,2016
6821288601,26494710,2017
6821288601,26494710,2018
6821288601,26494710,2019
6821288601,26494710,2020
6821510100,02549530,2018
6821510100,22987745,2017
6821510100,22987745,2018
6821510100,22987745,2019
6821510100,22987745,2020
6821510100,22987745,2021
6821510100,22987745,2022
6821510100,22985232,2016
6821510100,22985232,2017
6821510100,22985232,2018
6821510100,22985232,2019
6821510100,22985249,2017
6821510100,22985249,2018
6821510100,22985249,2019
6821510100,22985232,2022
6821510100,22985232,2023
6821510100,22985232,2020
6821510100,22985232,2021
6821510100,22985249,2023
6821510100,22985249,2020
6821510100,22985249,2021
6821510100,22985249,2022
6821510100,22987745,2023
6821510100,22987745,2016
6821510100,22985249,2016
6821510100,02549530,2019
6821510100,02549530,2020
6821510100,02549530,2021
6821510100,02549530,2022
6821510100,02549530,2023
6821555400,22988851,2019
6821555400,22988851,2020
6821555400,22988851,2021
6821555400,22988851,2022
6821555400,22988851,2016
6821555400,22988851,2017
6821555400,22988851,2018
6821555400,21349617,2016
6821555400,21349617,2018
6821555400,22988851,2023
6821555404,22988816,2016
6821555404,22988816,2023
6821555404,22988816,2021
6821555404,22988816,2022
6821555404,22988816,2017
6821555404,22988816,2018
6821555404,22988816,2020
6821555700,03059910,2022
6821555700,03059910,2016
6821555700,03059910,2017
6821555700,03059910,2018
6821555700,03059910,2019
6821555700,03059910,2021
6821555700,03059910,2023
6821580801,39843842,2016
6821580801,39843842,2017
6821580801,39843842,2018
6821580801,39843842,2019
6821580801,39843842,2020
6821580801,39843842,2021
6821581201,22987774,2023
6821581201,22987774,2022
6821581201,22987774,2016
6821581201,22987774,2017
6821581201,22987774,2018
6821581201,22987774,2019
6821581201,22987774,2020
6821581201,22987774,2021
6821583601,39964656,2023
6821583601,39964656,2022
6821583601,39964656,2016
6821583601,39964656,2017
6821583601,39964656,2018
6821583601,39964656,2019
6821583601,39964656,2020
6821583601,39964656,2021
6821587001,22987722,2022
6821587001,22987722,2016
6821587001,22987722,2017
6821587001,22987722,2018
6821587001,22987722,2019
6821587001,22987722,2020
6821587001,22987722,2021
6821587001,22987722,2023
6821587801,22988845,2016
6821587801,22988845,2017
6821587801,22988845,2018
6821587801,22988845,2019
6821587801,22988845,2021
6821589201,39839569,2023
6821589201,39839569,2022
6821589201,39839569,2016
6821589201,39839569,2017
6821589201,39839569,2018
6821589201,39839569,2019
6821589201,39839569,2020
6821589201,39839569,2021
6821810100,26159005,2017
6821810100,26159005,2018
6821810100,26159005,2019
6821810100,26159005,2020
6821810100,26159005,2021
6821810100,26159005,2022
6821810100,26158906,2017
6821810100,26158906,2018
6821810100,26158906,2019
6821810100,26158906,2020
6821810100,26158906,2021
6821810100,26158906,2022
6821810100,26158906,2016
6821810100,26158980,2017
6821810100,26158980,2018
6821810100,26158980,2019
6821810100,26158980,2020
6821810100,26158980,2021
6821810100,26158980,2022
6821810100,26158980,2016
6821810100,26159005,2016
6821810100,21332485,2023
6821810100,26158906,2023
6821810100,26158980,2023
6821810100,26159005,2023
6821810100,21332485,2017
6821810100,21332485,2018
6821810100,21332485,2019
6821810100,21332485,2020
6821810100,21332485,2021
6821810100,21332485,2022
6821810100,21332485,2016
6821810101,26158885,2018
6821810101,26158885,2019
6821810101,26158885,2020
6821810101,26158885,2021
6821810101,26158885,2022
6821810101,26158885,2016
6821810101,26158885,2017
6821810104,26159011,2018
6821810104,26159011,2019
6821810104,26159011,2020
6821810104,26159011,2016
6821810104,26159011,2017
6821810105,23844775,2016
6821810105,23844775,2018
6821810105,23844775,2019
6821810105,23844775,2020
6821810105,23844775,2021
6821810105,23844775,2022
6821810105,23844775,2017
6821810105,23844775,2023
6821810108,26159034,2017
6821810108,26159034,2016
6821810110,26158939,2018
6821810110,26158939,2019
6821810110,26158939,2020
6821810110,26158939,2021
6821810110,26158939,2022
6821810110,26158939,2017
6821810110,26158939,2016
6821810110,26158939,2023
6821810120,22985611,2016
6821810121,26158891,2017
6821810121,26158891,2018
6821810121,26158891,2019
6821810121,26158891,2020
6821810121,26158891,2021
6821810121,26158891,2022
6821810121,26158891,2016
6821810121,26158891,2023
6821810125,26158951,2018
6821810125,26158951,2019
6821810125,26158951,2020
6821810125,26158951,2017
6821810125,26158951,2016
6821810130,25803220,2017
6821810130,25803220,2018
6821810130,25803220,2019
6821810130,25803220,2020
6821810130,25803220,2021
6821810130,25803220,2022
6821810130,25803220,2016
6821810130,25803220,2023
6821810132,26159040,2017
6821810132,26159040,2018
6821810132,26159040,2019
6821810132,26159040,2020
6821810132,26159040,2021
6821810132,26159040,2022
6821810132,26159040,2016
6821810132,26159040,2023
6821810136,26159074,2016
6821810136,26159074,2017
6821810136,26159074,2018
6821810136,26159074,2019
6821810136,26159074,2020
6821810147,26158945,2018
6821810147,26158945,2019
6821810147,26158945,2020
6821810147,26158945,2021
6821810147,26158945,2022
6821810147,26158945,2016
6821855300,26159100,2016
6821855300,26159100,2017
6821855300,26159100,2018
6821855300,26159100,2019
6821855300,26159100,2020
6821855300,26159100,2021
6821855300,26159100,2022
6821855300,26159100,2023
6821855308,22781587,2016
6821855308,22781587,2017
6821855308,22781587,2018
6821855308,22781587,2019
6821855308,22781587,2020
6821855308,22781587,2022
6821855309,26159028,2017
6821855309,26159028,2018
6821855309,26159028,2019
6821855309,26159028,2016
6821855314,26158916,2022
6821855314,26158916,2016
6821855314,26158916,2017
6821855314,26158916,2018
6821855314,26158916,2019
6821855314,26158916,2020
6821855315,26159092,2016
6821855315,26159092,2017
6821855315,26159092,2018
6821855315,26159092,2019
6821855315,26159092,2020
6821855315,26159092,2021
6821855315,26159092,2022
6821855700,26158841,2016
6821855700,26158841,2017
6821855700,26158841,2018
6821855700,26158841,2019
6821855700,26158841,2020
6821855700,26158841,2021
6821855700,26158841,2022
6821855700,26158841,2023
6821855704,26159117,2016
6821855704,26159117,2017
6821855704,26159117,2018
6821855704,26159117,2019
6821855704,26159117,2020
6821855704,26159117,2021
6821855704,26159117,2022
6821855704,26159117,2023
6821855704,26294370,2023
6821855704,26294370,2018
6821855704,26294370,2019
6821855704,26294370,2020
6821855704,26294370,2021
6821855704,26294370,2022
6821855708,25834077,2017
