EDRPOU,eotype,eolevel,teachstuff,nonteachstuff,teachstuffretage,pupils,classes,opex,opexplan,hub,year
22098318,rural,I-III,38,19,5,302,23,9575.2,11340,,2020
22097260,rural,I-III,16,6,2,157,11,4991.5,6038,,2020
43353791,rural,I-III,19,13,2,164,11,6568.3,9390.2,,2020
22110137,rural,I-III,53,30,5,704,31,15435.1,22443,,2020
22097342,rural,I-III,22,19,2,281,17,5620.6,8095,yes,2020
38906251,rural,I-III,17,13,0,118,11,5122.1,6000,,2020
22097325,rural,I-III,20,16,0,219,11,5725.7,7877,,2020
25448210,rural,I-III,52,40,13,433,23,13615.7,15924,,2020
33767473,rural,I-III,22,20,5,140,11,6644.5,6938.9,,2020
25447386,urban,I-III,31,26,7,380,19,10969.6,12578.7,,2020
40760974,rural,I-III,23,19,5,183,11,6776.200000000001,7935.4,,2020
34900984,rural,I-III,38,16,8,428,21,12860.3,14657.1,,2020
34901181,rural,I-III,44,19,9,352,20,10288.6,14420.7,,2020
34901092,rural,I-III,66,44,13,706,29,19327.9,21850.4,,2020
34901129,rural,I-III,31,19,6,397,20,8563.4,9435.4,,2020
34901113,rural,I-III,27,24,5,253,12,10739.2,11918.4,,2020
34901087,rural,I-III,52,29,9,639,28,12872.4,14401.4,,2020
34901003,rural,I-III,37,25,6,378,20,11042.3,12415,,2020
34901218,rural,I-III,39,22,6,456,22,10010.7,10925.2,,2020
26099763,rural,I-III,20,18,3,203,11,8129.6,8938.8,,2020
26213236,rural,I-III,34,26,5,262,14,11578.7,12911.6,,2020
34900979,rural,I-III,48,24,7,484,20,10452.1,11918.4,,2020
34901160,rural,I-III,14,12,2,114,9,4901.9,5733,,2020
34440735,rural,I-III,45,46,6,423,22,13886.2,14524.2,,2020
34901045,rural,I-III,68,32,9,667,31,14572.3,15891.2,,2020
34901071,rural,I-III,69,39,9,620,29,14535,17284.9,,2020
34901024,rural,I-III,61,30,7,561,25,13946.6,14568.1,,2020
34901036,rural,I-III,53,21,5,446,25,15575.5,16104.6,,2020
34901134,rural,I-III,54,26,5,653,29,11721.1,12911.6,,2020
34901019,urban,I-III,66,25,6,885,39,17941.8,23005.8,,2020
34901155,rural,I-III,27,21,2,229,14,6804.3,8029.1,,2020
34901108,rural,I-III,57,28,4,658,30,12849,13904.8,,2020
34901140,rural,I-III,16,6,1,222,11,5027.5,5990.6,,2020
34901253,rural,I-III,19,18,1,125,11,6136.9,6938.799999999999,,2020
34901050,rural,I-III,22,18,1,159,11,7462.2,8938.8,,2020
25452476,rural,I-III,58,33,15,571,26,23251.7,24946.1,,2020
26326957,rural,I-III,51,37,11,647,28,17889.6,22941.7,,2020
25452507,rural,I-III,39,17,7,450,22,9981.2,12096.9,,2020
26213325,urban,I-III,55,32,14,708,31,18521.6,23802.7,,2020
25452370,rural,I-III,47,40,10,568,31,22324.3,28637.5,,2020
25449161,urban,I-III,40,13,8,482,20,9818.1,11768.1,,2020
26326986,rural,I-III,51,19,9,682,29,13893.3,15959.2,,2020
22115005,urban,I-III,36,18,3,419,20,9679.9,13577.8,,2020
22100937,rural,I-III,53,44,8,549,32,17690.8,23124.4,yes,2020
26395935,rural,I-III,48,25,6,522,31,13707.7,17293.6,yes,2020
22099973,urban,I-III,94,39,12,1137,50,22259.8,24018.6,yes,2020
33186757,urban,I-III,31,8,3,405,18,8901.3,9600.1,,2020
22099980,urban,I-III,40,14,2,520,24,9898.1,10675.1,,2020
26463140,urban,I-III,61,32,9,842,37,15283.3,19710.5,yes,2020
26463157,urban,I-III,24,3,3,219,10,5637,7346.4,,2020
22097783,rural,I-III,60,45,9,520,44,19900,22315,yes,2020
22112395,urban,I-III,35,15,9,500,21,7239.1,9486,,2020
43540543,urban,I-III,69,27,17,1152,41,13030.3,17074.8,,2020
43535109,urban,I-III,59,25,14,916,36,12065.1,15810,,2020
43537787,urban,I-III,35,24,6,621,22,11582.5,15177.6,,2020
43538560,urban,I-III,71,20,12,782,29,9652.1,12648,,2020
43526911,urban,I-III,46,17,7,677,28,8204.3,10750.8,,2020
34919801,rural,I-III,33,19,5,436,20,7169.5,12015.6,,2020
22112538,urban,I-III,54,20,8,838,31,9652.1,12648,,2020
22112403,urban,I-III,45,16,6,650,21,7721.7,10118.4,,2020
22112389,urban,I-III,49,21,6,859,29,10134.7,13280.4,,2020
22112610,urban,I-III,18,6,2,235,10,2895.6,3794.4,,2020
22112432,urban,I-III,32,16,3,422,20,7721.7,10118.4,,2020
22112372,urban,I-III,53,21,4,837,31,10134.7,13280.4,,2020
22112426,urban,I-III,57,28,4,1010,38,13512.9,17707.2,,2020
34919686,rural,I-III,22,16,0,314,15,6221.7,10118.4,,2020
22112515,urban,I-III,44,16,0,635,23,7721.7,10118.4,,2020
25218680,urban,II-III,14,34,7,46,2,5263.855,6445.142,,2020
20517366,urban,I-III,63,28,22,1031,36,17350.879,19704.485,,2020
26251188,urban,II-III,9,12,3,106,4,4646.668,5427.347,,2020
20524478,urban,I-III,92,38,30,1249,42,28963.366,29518.185,,2020
20517297,urban,I-III,47,30,15,688,26,13444.142,14484.308,,2020
26291851,urban,I-III,45,25,14,674,24,12782.184,14211.84,,2020
20517314,urban,I-III,36,31,11,625,25,11698.506,13773.917,,2020
26316410,urban,I-III,43,24,13,588,22,11669.092,12353.611,,2020
26250906,urban,I-III,20,18,6,259,10,6278.609,7211.248,,2020
26316338,urban,I-III,34,29,10,481,20,10855.561,11712.255,,2020
26251024,urban,I-III,58,32,16,1060,37,16184.076,18295.318,,2020
26251194,urban,I-III,48,20,13,738,26,12372.604,13733.265,,2020
26183222,urban,I-III,56,27,15,889,29,16083.286,18186.029,,2020
20507913,urban,I-III,75,43.5,20,1213,42,23701.955,28304.731,,2020
26317013,urban,I-III,16,19,4,221,11,5333.521,6056.274,,2020
26316382,urban,I-III,76,30,19,600,21,18773.177,21094.48,,2020
26250935,urban,I-III,65,24,16,905,31,15953.396,18127.222,,2020
20517521,urban,I-III,45,30,11,782,28,14584.743,15209.16,,2020
25475460,urban,I-III,41,33.75,10,701,26,12488.654,13731.773,,2020
25493179,urban,I-III,38,29.75,9,554,22,11070.678,12840.932,,2020
20474125,urban,I-III,38,26.75,9,636,22,11876.31,14115.432,,2020
26251107,urban,II-III,17,10,4,312,15,4369.397,4710.727,,2020
26316640,urban,I-III,30,18,7,458,17,9153.797,9191.842,,2020
26316321,urban,I-III,40,27,9,544,21,11259.858,12325.067,,2020
20517343,urban,I-III,45,23,10,558,20,10367.762,11013.422,,2020
20517484,urban,I-III,63,22,14,891,29,15701.691,16746.527,,2020
25480478,urban,I-III,63,31.25,14,980,32,18418.961,20937.48,,2020
20517449,urban,I-III,46,20,10,744,27,14068.81,15358.178,,2020
26292945,urban,I-III,28,26,6,392,17,9963.98,10900.647,,2020
26251124,urban,I-III,19,19,4,302,11,7326.628,7977.388,,2020
26291182,urban,I-III,67,39,14,1181,39,17687.85,21456.176,,2020
20517403,urban,I-III,24,22,5,295,11,7584.312,7890.03,,2020
20522829,urban,I-III,58,34.5,12,893,32,16566.159,18583.448,,2020
26251060,urban,I-III,34,20,7,307,10,6544.454,6642.959,,2020
20517426,urban,I-III,34,20,7,537,20,11862.278,13340.84,,2020
20517478,urban,I-III,49,20,10,788,28,14512.447,16235.827,,2020
20517515,urban,I-III,20,19,4,316,14,7669.486,8842.917,,2020
26316344,urban,I-III,20,19,4,385,15,8020.735,9149.824,,2020
20529062,urban,II-III,45,30.5,9,592,23,14638.716,16278.857,,2020
20517320,urban,I-III,42,26,8,555,21,11525.632,12628.296,,2020
20483733,urban,I-III,32,31,6,355,17,9410.125,10612.163,,2020
26292916,urban,I-III,44,25.25,8,455,17,9389.216,10871.411,,2020
34317321,urban,I-III,33,19,6,507,20,11997.023,13476.804,,2020
25678602,urban,I-III,66,34,12,1044,37,19578.115,21208.037,,2020
25679487,urban,I-III,77,40,14,1274,42,18421.005,21188.337,,2020
26291176,urban,I-III,39,31.75,7,635,22,10809.206,12421.795,,2020
20512201,urban,I-III,17,23,3,249,11,7876.016,8842.547,,2020
20517416,urban,I-III,41,29,7,701,25,11608.845,12768.607,,2020
22118050,urban,I-III,47,30.25,8,834,28,13258.026,15184.054,,2020
20517337,urban,I-III,36,25,6,549,20,10255.883,10771.979,,2020
20507994,urban,I-III,42,26,7,735,24,13522.531,15365.275,,2020
20526129,urban,I-III,60,36,10,994,33,16394.165,17903.616,,2020
20517550,urban,I-III,68,29,11,933,32,17448.003,19152.481,,2020
26316723,urban,I-III,44,27,7,694,25,12147.637,13081.417,,2020
26316261,urban,I-III,19,22,3,331,11,6383.301,6749.6,,2020
20517461,urban,I-III,38,21,6,354,20,10870.755,11302.068,,2020
23284980,urban,I-III,70,31,11,1161,36,15681.965,16928.323,,2020
20517254,urban,I-III,70,35,11,1211,43,18056.22,19620.969,,2020
20508309,urban,I-III,58,30.75,9,866,29,15331.452,18499.133,,2020
25480432,urban,II-III,13,12,2,170,6,4469.012,4787.171,,2020
20509757,urban,I-III,33,37.5,5,504,19,11567.265,12947.453,,2020
37167811,urban,I-III,53,29,8,771,27,14396.163,15635.066,,2020
13621844,urban,I-III,61,32,9,844,35,16768.641,17892.111,,2020
26316781,urban,I-III,41,22.5,6,633,23,11648.757,13642.989,,2020
20515999,urban,I-III,41,32.8,6,676,25,12393.58,13347.612,,2020
20510233,urban,I-III,48,34.75,7,898,30,14193.602,16301.566,,2020
25492493,urban,I-III,49,24,7,673,25,12105.588,13294.24,,2020
24518575,urban,I-III,63,32,9,748,28,14239.566,14927.906,,2020
20509740,urban,I-III,65,36.25,9,1222,40,20012.268,22707.997,,2020
26316249,urban,I-III,58,37,8,1079,32,20169.18,21233.428,,2020
26316479,urban,I-III,22,17,3,315,13,6660.263,6863.641,,2020
20517432,urban,I-III,44,30,6,815,30,12576.332,13859.327,,2020
13637236,urban,I-III,61,33,8,1003,32,16213.955,19359.929,,2020
20517455,urban,I-III,47,30,6,741,25,12341.05,13485.59,,2020
26251076,urban,II-III,16,10,2,169,8,5014.462,5249.828,,2020
26182688,urban,I-III,24,20.5,3,379,15,8180.587,8877.544,,2020
20507925,urban,I-III,40,33.5,5,769,27,13220.849,14970.729,,2020
13635562,urban,I-III,58,44,7,1039,33,18316.21,20877.226,,2020
26316676,urban,I-III,42,25,5,643,22,12699.853,13558.487,,2020
20517395,urban,I-III,17,22,2,287,10,6110.716,6700.675,,2020
26291532,urban,I-III,36,20,4,563,20,11798.82,12357.811,,2020
25220047,urban,I-III,46,29,5,663,24,12864.174,13831.134,,2020
26251136,urban,I-III,28,24,3,475,16,8030.537,8930.417,,2020
26316657,urban,I-III,30,24.75,3,599,22,10931.288,12747.772,,2020
26291466,urban,I-III,40,29.25,4,616,25,11350.778,12818.297,,2020
26250958,urban,I-III,53,24,5,858,30,13616.042,15268.793,,2020
26292603,urban,I-III,32,27.25,3,558,21,10000.434,11194.15,,2020
20490224,urban,I-III,56,30,5,891,30,14802.909,15911.803,,2020
20480717,urban,I-III,41,23,3,434,21,11431.303,12462.282,,2020
20517351,urban,I-III,41,31,3,705,26,11833.15,12869.406,,2020
26316462,urban,I-III,28,19.5,2,528,19,9093.535,9257.939,,2020
20522373,urban,I-III,42,28,3,714,23,13111.8,14340.168,,2020
26316373,urban,I-III,26,17,0,326,14,7454.359,8524.14,,2020
20528341,urban,II-III,14,33.55,4,53,3,6547.943,7435.924,,2020
26469421,urban,I-III,49,37,13,744,27,18359.498,23509.938,,2020
26251449,urban,I-III,65,50.25,11,1055,36,22232.551,26367.493,,2020
26251426,urban,I-III,42,38,6,553,20,16570.859,22046.58,,2020
25716165,urban,I-III,81,64.5,7,1245,43,29001.789,32956.814,,2020
26316999,urban,II-III,25,16.5,2,422,14,10646.453,11982.019,,2020
26251432,urban,I-III,57,49.5,4,1016,37,21784.671,26676.326,,2020
25969647,urban,I-III,47,80.75,0,794,30,20913.332,25659.486,,2020
26317243,urban,I-III,34,18,7,495,19,8198.18,11360.59,,2020
25492624,urban,II-III,42,17,8,490,17,9514.98,13004.85,,2020
26317237,urban,I-III,30,15,5,401,14,8724.29,12329.86,,2020
26123606,urban,I-III,95,41,14,1550,52,25836.003,31811.9,,2020
26317220,urban,I-III,59,25,7,1001,36,13967.92,19283.4,,2020
26317160,urban,I-III,45,18,5,708,25,12225.02,14523.44,,2020
26317266,urban,I-III,40,22,4,559,20,9775.03,12888.5,,2020
26317154,urban,I-III,62,27,6,1073,37,15267.32,20489.59,,2020
25492613,urban,II-III,34,13,3,424,15,7568.51,10028.5,,2020
26317148,urban,I-III,34,19,3,529,18,9699.54,13518.58,,2020
26317289,urban,I-III,47,16,4,712,24,10680.03,14024.55,,2020
26317183,urban,I-III,36,18,3,627,20,8921.88,11936.96,,2020
26317214,urban,I-III,51,24,4,918,32,13359.2,17868.38,,2020
26317257,urban,I-III,35,17,2,533,19,9773,12833.94,,2020
26317272,urban,I-III,84,33,4,1371,48,19876,25756.3,,2020
26317131,urban,I-III,74,35,3,1228,44,18005.11,24224.62,,2020
26317177,urban,II-III,26,15,1,369,13,6897.17,9380.27,,2020
26317208,urban,I-III,29,18,0,470,17,7602.99,10797.47,,2020
26292655,urban,I-III,52,16,14,902,33,14408.686,21472.756,,2020
26292690,urban,I-III,40,19,9,616,26,12253.398,16084.861,,2020
26292610,urban,I-III,32,11,4,466,19,8442.328,11335.674,,2020
26292709,urban,I-III,44,23,4,766,30,11681.207,15835.476,,2020
26292299,rural,I-III,16,17,3,102,11,4991.334,5640.78,,2020
26292253,rural,I-III,22,21,4,247,14,6591.824,8282.389,,2020
26292247,rural,I-III,17,13,2,120,11,4591.288,5329.768,,2020
26292336,rural,I-III,17,14,2,166,11,5407.745,7489.619,,2020
26292313,rural,I-III,16,15,1,108,11,4476.95,5719.334,,2020
26292307,urban,I-III,25,21,1,273,15,8566.315,9629.813,,2020
26073676,urban,I-III,46,34.3,16,702,27,17887.01,21295.069,,2020
26292135,rural,I-III,19,16,6,231,11,7021.3,7828.816,,2020
26291928,urban,I-III,31,25.5,8,384,19,10557.108,11403.706,,2020
25483100,urban,I-III,42,24.5,10,642,24,13997.579,14246.423,,2020
26292033,rural,I-III,17,18,4,93,11,7625.8,8502.752,,2020
26251299,urban,I-III,32,27,6,480,20,10871.871,13821.621,,2020
26291934,rural,I-III,18,16,3,166,11,6422.5,7161.123,,2020
25476784,urban,I-III,62,40,10,712,31,20781.22,20224.56,,2020
26292017,rural,I-III,19,14,3,223,11,6135.16,7166.74,,2020
26292023,rural,I-III,20,19,3,175,11,6241.302,6885.26,,2020
25765436,urban,I-III,79,41,9,866,35,22235.89,22714.6,,2020
25678341,rural,I-III,20,22,1,230,12,5461,6859.1,,2020
25892229,rural,I-III,20,19,0,211,11,6043.514,7333.117,,2020
19278264,urban,I-III,36,40.25,0,502,21,13469.69,13560.83,,2020
26318107,rural,I-III,20,14,3,159,11,6489.199,1616.133,,2020
26337754,rural,I-III,18,11,6,87,10,3929.729,4476.795,,2020
25742323,rural,I-III,18,18,5,162,11,5436.809,7688.057,,2020
33364009,urban,I-III,37,36,9,551,24,15211.783,18097.781,,2020
25741068,urban,I-III,38,20.25,7,552,23,12958.14,15237.838,,2020
26337748,rural,I-III,11,15.75,2,47,6,2299.215,4244.94,,2020
26337671,rural,I-III,13,12,2,49,7,3443.006,4352.33,,2020
26337872,urban,I-III,40,21,6,690,27,14249.616,17328.256,,2020
24910178,rural,I-III,41,48,6,476,21,15744.6,17022.6,,2020
26337783,rural,I-III,14,10,2,84,8,3593.5,4774.537,,2020
26337837,rural,I-III,15,16,2,122,10,3869.128,5325.723,,2020
26337797,rural,I-III,10,14,1,58,8,2801.294,3067.38,,2020
26337866,urban,I-III,22,18.5,2,304,13,8657.038,10665.01,,2020
26337725,rural,I-III,15,15,0,113,10,4818.88,5042.49,,2020
26316960,rural,I-III,14,13,6,60,8,3666.7,4487,,2020
26316841,rural,I-III,13,14,5,57,7,4426.1,5137.7,,2020
26316864,rural,I-III,11,10,4,54,7,3221.232,3622.745,,2020
26316870,rural,I-III,14,15,4,73,10,4336.06,4520.8,,2020
26316835,rural,I-III,13,16,2,47,8,4403.3,4737.7,,2020
26316887,rural,II-III,8,6,0,26,1,2421.21,2519.7,,2020
13634930,urban,I-III,21,20,4,283,14,8932.816,11289.857,,2020
25741714,urban,I-III,51,27,9,755,34,18927.2,23905,,2020
20504151,urban,I-III,47,26,7,767,32,17126.3,19051.9,,2020
26404290,rural,I-III,17,24,2,256,11,7642.158,9669.198,,2020
26404137,rural,I-III,20,15,2,190,11,6026.193,7203.021,,2020
26404309,rural,I-III,16,14,1,155,11,6139.977,7345.167,,2020
26404189,rural,I-III,17,15,1,105,11,4944.938,6327.307,,2020
26337139,rural,I-III,14,14,3,185,10,5562,6797.938,,2020
26373081,rural,I-III,17,15,5,148,11,4355.1,5180.4,,2020
26372940,rural,I-III,18,10,5,92,10,2579.8,2715.6,,2020
26373069,rural,I-III,30,26,8,388,18,9472.6,11458.9,,2020
26316491,rural,I-III,17,14,4,257,13,8923.2,9949.38,,2020
26373075,rural,I-III,13,11,3,51,7,1412,1518.4,,2020
26373033,rural,I-III,22,43,5,108,11,3827.8,6500,,2020
26372874,rural,I-III,31,20,7,335,16,9658.88,10769.652,,2020
26373046,rural,I-III,15,12,3,123,11,3900.9,4110.4,,2020
26372897,rural,I-III,21,30,3,234,12,5447.6,10647.153,,2020
26372957,rural,I-III,16,15,2,112,11,3068.63,3299.6,,2020
26373052,rural,I-III,17,23,2,66,9,3607.2,3576.14,,2020
26316485,rural,I-III,36,16,4,453,20,10106.3,11268.544,,2020
26372880,rural,I-III,41,23,4,540,22,12225,13630.9,,2020
26372975,rural,I-III,13,9,1,81,9,3605.7,4172.3,,2020
26372928,rural,I-III,20,17,1,187,12,4794.8,5577.2,,2020
26373098,rural,I-III,20,35,1,252,13,5388.21,11417.272,,2020
26373023,rural,I-III,25,14,1,265,13,7511.4,8375.224,,2020
26373106,rural,I-III,17,22,0,72,9,4084,4298.009,,2020
26372934,rural,I-III,17,24,0,76,8,3380,3841.827,,2020
26373000,rural,I-III,17,12,0,83,10,2302.4,2423.6,,2020
26372868,rural,I-III,17,29,0,103,11,3941.6,4997.378,,2020
26316551,urban,I-III,27,23,5,346,20,9599.2,11207.67,,2020
26317591,rural,I-III,17,20,7,97,10,3620,4311.7,,2020
26317527,urban,I-III,20,29,4,179,11,8566.5,9765.8,yes,2020
26317622,urban,I-III,47,36,7,565,28,12561.3,14471.5,yes,2020
26317504,rural,I-III,15,17,2,85,11,3372.6,3963.8,,2020
26317510,rural,I-III,14,17,1,67,9,3111.7,3660.5,,2020
26317585,rural,I-III,16,14,0,73,11,4093.1,4715.5,,2020
26317605,rural,I-III,13,13,0,107,11,5532.4,6306.98,,2020
26317869,rural,I-III,19,17,3,185,11,6425.21,6685.653,,2020
26317846,rural,I-III,17,16,1,85,11,5614.34,5355.718,,2020
41453852,urban,I-III,42,51.25,10,471,33,13276.332,20636.077,yes,2020
26251343,rural,I-III,10,6.5,2,74,9,2697.46,4108.003,,2020
26251490,rural,I-III,17,13,3,81,10,4046.954,6039.846,,2020
26251277,rural,I-III,16,14,2,65,10,3071.095,5322.308,,2020
26251283,rural,I-III,17,14,2,94,11,5301.871,6197.638,,2020
26291383,rural,I-III,16,13,8,82,11,4896.4,5418.1,,2020
26291360,rural,I-III,18,13,4,96,10,4455.7,4988.8,,2020
26291213,rural,I-III,16,11,2,88,9,4284.6,4492.8,,2020
26291271,rural,I-III,16,14,1,87,11,4313.5,4999.9,,2020
26291294,rural,I-III,10,8,0,33,3,2410.4,2563.7,,2020
26291414,rural,I-III,11,8,0,73,7,3276.7,3749.8,,2020
26373709,rural,I-III,16,15,6,95,10,3767.377,5392.952,,2020
26373572,rural,I-III,19,19,7,131,10,5181.8,6907.5,,2020
26373595,rural,I-III,11,8,3,35,5,3135.7,4100,,2020
26373738,urban,I-III,17,10,4,224,12,5352.2,7317.4,,2020
26373566,rural,I-III,19,13,4,142,11,5502.6,6253.8,,2020
26373678,rural,I-III,15,16,3,73,9,5002.4,6735.3,,2020
26373632,rural,I-III,18,18,1,74,11,5094.944,6637.984,yes,2020
26373744,urban,I-III,33,21,1,395,20,9445,12620.5,yes,2020
26292342,rural,I-III,18,20,4,97,10,4631.159,6216.482,,2020
26292187,rural,I-III,15,18,2,85,11,4770.044,6548.095,,2020
26292262,rural,I-III,17,21,1,132,11,5327.412,7470.232,,2020
26318018,rural,I-III,14,21,3,80,9,5430.627,6861.964,,2020
26318171,rural,I-III,12,19,2,79,9,4940.985,6506.892,,2020
26318030,urban,I-III,28,23,4,473,20,9979.859,13192.432,,2020
33552924,urban,I-III,40,26.25,5,493,22,12044.4,15492.4,yes,2020
26318047,urban,I-III,23,23,2,286,14,8901.51,11032.6,,2020
25969423,urban,I-III,24,17,7,249,13,7365.9,8888.466,,2020
26338587,rural,I-III,18,14,3,143,11,5821.8,7025.2,,2020
26338570,rural,I-III,21,12,3,102,11,5281.1,6372.7,,2020
26338647,rural,I-III,16,11,2,77,10,4221.9,5094.6,,2020
20527353,rural,I-III,45,79,4,422,24,21549.716,24100,yes,2020
26338624,rural,I-III,35,33,0,309,20,12555.011,14114.745,yes,2020
26317763,rural,I-III,28,20,7,259,14,7522.1,7415.5,,2020
25492530,rural,I-III,26,18,6,201,11,8036.6,8031.9,,2020
26404083,rural,I-III,21,18,2,194,11,7652,9180.62,yes,2020
26404095,rural,I-III,18,14,0,228,12,7852.8,9579.85,yes,2020
20527488,urban,II-III,18,12,3,188,9,5281.296,5232.497,,2020
26291242,rural,I-III,16,11,2,92,11,4050.6,6153.4,,2020
26291265,rural,I-III,16,10,2,111,9,4544.5,5806.8,,2020
26291199,urban,I-III,46,22,5,724,28,14475.202,19383.33,,2020
26291288,rural,I-III,14,11,1,118,11,4324.497,5729.1,,2020
26291325,rural,I-III,13,17,0,88,8,3899,5280.9,,2020
26291302,rural,I-III,16,15,0,144,10,4741.4,5842.4,,2020
26337613,rural,I-III,14,8,3,82,10,3309.8,4271.76,,2020
26337530,urban,I-III,74,44,15,859,51,23888.5,29666.2,yes,2020
26337576,rural,I-III,17,9,3,170,11,4798.5,6052.1,,2020
26404114,rural,I-III,41,37,7,612,29,16880.4,21132.6,,2020
26404226,rural,I-III,19,21,3,225,11,8154.9,9831.6,,2020
26404143,rural,I-III,13,17,2,87,10,5872.9,7334.7,,2020
20483868,rural,I-III,18,19,5,206,11,5943.124,7803.028,,2020
26251314,rural,I-III,32,23,4,182,19,8642.014,10973.929,yes,2020
26251171,rural,I-III,28,18,6,275,14,8917.997,11110.158,,2020
26292224,rural,I-III,18,12,5,98,11,5050.187,5821.507,,2020
25820129,rural,I-III,34,31,6,483,20,10950.466,12475.012,,2020
26292327,rural,I-III,26,23,3,273,15,8722.821,9705.017,,2020
26373556,rural,I-III,14,15,0,81,11,4922.754,6119.083,,2020
26373721,rural,I-III,16,15,4,76,10,4568.924,6640.71,,2020
25767091,rural,I-III,38,24,7,394,25,11271.7,14241.3,yes,2020
26292862,urban,I-III,26,17,9,331,16,7548.203,9699.507,,2020
26317071,rural,I-III,22,15,5,239,12,6130.645,7842.495,,2020
26316396,urban,I-III,46,21,9,592,26,12835.329,16546.632,,2020
26316798,urban,I-III,30,17,4,388,20,8820.037,11633.401,,2020
26317088,rural,I-III,31,20,4,396,21,9224.636,11931.691,,2020
20523958,rural,I-III,21,16,6,159,11,6926.914,7891.6,,2020
20523941,urban,I-III,36,19,10,370,17,10552.213,12847.16,,2020
20523929,urban,I-III,121,64,31,1489,75,31974.766,40639.716,yes,2020
26337622,rural,I-III,15,7,2,80,10,3420.338,4499.655,,2020
26291070,rural,I-III,78,80.25,7,682,54,27744.482,34605.401,yes,2020
26292537,rural,I-III,17,11,7,127,11,4849.179,5982.1,yes,2020
25711564,urban,I-III,30,20,6,344,17,7233.786,16250.6,,2020
26292520,rural,I-III,17,10,3,82,11,4042.567,3862.46,,2020
26292431,rural,I-III,14,13,2,54,8,4019.822,2543.57,,2020
26292454,rural,I-III,11,7,1,63,10,3054.355,2967.5,,2020
26292402,urban,I-III,47,41,4,453,32,14079.203,21337.75,yes,2020
26292419,rural,I-III,17,9,1,73,11,3325.083,3438.53,,2020
26292371,rural,I-III,17,7,1,141,11,4348.759,6594.445,,2020
26292425,rural,I-III,18,11,1,127,11,5190.726,5982.105,yes,2020
26292394,rural,I-III,11,9,0,44,6,2704.855,2072.54,,2020
26292491,rural,I-III,13,7,0,68,9,3371.645,3203.015,,2020
26316930,rural,I-III,13,10.75,5,53,9,3704.665,4591.916,,2020
26073447,urban,I-III,42,27,10,735,28,14376.413,19008.048,yes,2020
26316947,rural,I-III,14,7.75,3,76,10,3806.033,4964.081,,2020
25891980,urban,I-III,44,33.25,7,523,22,13323.939,17130.671,,2020
26316893,rural,I-III,17,15,2,161,11,5808.936,7411.489,,2020
26316829,urban,I-III,19,24.5,2,205,11,8298.587,10590.489,,2020
26316953,rural,I-III,14,16.75,1,107,9,4168.778,5876.853,,2020
26316812,urban,I-III,18,15.5,1,158,11,5946.985,7668.12,,2020
26337851,rural,I-III,16,11,4,147,10,5217.539,7836.378,,2020
26337702,rural,I-III,15,20.25,2,98,10,5316.882,7803.511,,2020
26404048,rural,I-III,14,8,3,123,10,5588.284,7237.377,,2020
26405533,rural,I-III,19,10,4,127,11,5550.418,6843.902,,2020
26404214,rural,I-III,27,14,3,115,11,5802.545,6592.44,,2020
26404108,rural,I-III,18,14,1,160,11,6862.562,7816.943,yes,2020
26404232,rural,I-III,14,10,0,89,9,4925.843,5509.113,,2020
26404054,rural,I-III,20,13,0,187,11,6727.619,7750.064,,2020
26337151,rural,I-III,17,12,6,127,11,5479.193,6721.719,,2020
26337122,rural,I-III,18,11,4,171,11,5280.98,6443.232,,2020
26317450,rural,I-III,41,16,8,439,22,11105.614,13094.031,,2020
26337168,rural,I-III,21,12,3,149,11,5691.435,6424.088,,2020
26316350,rural,I-III,18,11,2,117,11,4877.088,5624.891,,2020
26336987,rural,I-III,22,12,0,161,11,5978.307,6625.945,,2020
26318076,rural,I-III,18,14,2,126,11,4621.226,6488.029,,2020
26318136,rural,I-III,16,7.75,5,73,10,3743.23,4401.8,,2020
26318165,rural,I-III,18,13.75,1,126,11,5755.09,6880.92,,2020
